Year,Marine ID,Name,Event,Rank,Company,Squad,Slot,Details
961,5543,Isamu Kestrel,Recruitment,Neophyte,-2,-2,-2,New Initiate
961,5543,Isamu Kestrel,Transfer,Neophyte,10,1,2,Deployed to 10-1-2
961,5544,Juma Giga,Recruitment,Neophyte,-2,-2,-2,New Initiate
961,5544,Juma Giga,Transfer,Neophyte,10,2,1,Deployed to 10-2-1
961,5545,Constantin Ray,Recruitment,Neophyte,-2,-2,-2,New Initiate
961,5545,Constantin Ray,Transfer,Neophyte,10,2,2,Deployed to 10-2-2
961,5546,Dagur Trickster,Recruitment,Neophyte,-2,-2,-2,New Initiate
961,5546,Dagur Trickster,Transfer,Neophyte,10,2,9,Deployed to 10-2-9
961,5547,Delbeg Storm-Herald,Recruitment,Neophyte,-2,-2,-2,New Initiate
961,5547,Delbeg Storm-Herald,Transfer,Neophyte,10,3,7,Deployed to 10-3-7
961,5548,Tacitus Malys,Recruitment,Neophyte,-2,-2,-2,New Initiate
961,5548,Tacitus Malys,Transfer,Neophyte,10,3,8,Deployed to 10-3-8
961,5549,Yngvar Broad-Shoulder,Recruitment,Neophyte,-2,-2,-2,New Initiate
961,5549,Yngvar Broad-Shoulder,Transfer,Neophyte,10,4,9,Deployed to 10-4-9
961,5550,Philip Flesh,Recruitment,Neophyte,-2,-2,-2,New Initiate
961,5550,Philip Flesh,Transfer,Neophyte,10,6,3,Deployed to 10-6-3
961,5551,Koji Element-Elder,Recruitment,Neophyte,-2,-2,-2,New Initiate
961,5551,Koji Element-Elder,Transfer,Neophyte,10,7,6,Deployed to 10-7-6
961,5552,Wu Mole,Recruitment,Neophyte,-2,-2,-2,New Initiate
961,5552,Wu Mole,Transfer,Neophyte,10,8,4,Deployed to 10-8-4
961,5553,Walid Sign,Recruitment,Neophyte,-2,-2,-2,New Initiate
961,5553,Walid Sign,Transfer,Neophyte,10,9,2,Deployed to 10-9-2
961,3934,Kunto Cylinder,Transfer,Battle Brother,2,0,2,Deployed to 2-0-2
961,3934,Kunto Cylinder,Promotion,Apothecary,2,0,2,Promoted to Apothecary
961,3936,Arvid Stone-Fist,Transfer,Battle Brother,5,0,2,Deployed to 5-0-2
961,3936,Arvid Stone-Fist,Promotion,Apothecary,5,0,2,Promoted to Apothecary
961,5209,Bran Thump,Transfer,Battle Brother,8,3,7,Deployed to 8-3-7
961,5210,Varro Coleridge-Caller,Transfer,Battle Brother,9,5,5,Deployed to 9-5-5
961,5211,Hamza Mouth,Transfer,Battle Brother,8,6,7,Deployed to 8-6-7
961,3939,Solon Kyril,Transfer,Battle Brother,1,7,7,Deployed to 1-7-7
961,3939,Solon Kyril,Promotion,Veteran Battle Brother,1,7,7,Promoted to Veteran Battle Brother
961,5212,Yori Star-Strider,Transfer,Battle Brother,2,8,7,Deployed to 2-8-7
961,5213,Macrinus Krov,Transfer,Battle Brother,2,8,8,Deployed to 2-8-8
961,5216,Idmon Illuminor,Transfer,Battle Brother,8,8,5,Deployed to 8-8-5
961,5219,Sefu Scroll,Transfer,Battle Brother,9,8,3,Deployed to 9-8-3
961,5220,Jabari Qruze,Transfer,Battle Brother,8,10,5,Deployed to 8-10-5
962,5459,Liu Fang-Lord,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
962,5459,Liu Fang-Lord,Transfer,Battle Brother,-1,0,10,Deployed to -1-0-10
962,5460,Hulagu Malix,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
962,5460,Hulagu Malix,Transfer,Battle Brother,-1,0,18,Deployed to -1-0-18
962,5461,Duma Plato-Pilot,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
962,5461,Duma Plato-Pilot,Transfer,Battle Brother,-1,0,115,Deployed to -1-0-115
962,5462,Dayan Hari,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
962,5462,Dayan Hari,Transfer,Battle Brother,-1,0,116,Deployed to -1-0-116
962,5463,Malphas Twin-Fang,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
962,5463,Malphas Twin-Fang,Transfer,Battle Brother,-1,0,117,Deployed to -1-0-117
962,5464,Sven Hrid,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
962,5464,Sven Hrid,Transfer,Battle Brother,-1,0,122,Deployed to -1-0-122
962,5465,Nathaniel Ridge,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
962,5465,Nathaniel Ridge,Transfer,Battle Brother,-1,0,126,Deployed to -1-0-126
962,5466,Govinda Rann,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
962,5466,Govinda Rann,Transfer,Battle Brother,-1,0,128,Deployed to -1-0-128
962,5467,Gustav Era,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
962,5467,Gustav Era,Transfer,Battle Brother,-1,0,129,Deployed to -1-0-129
962,5468,Xie Licinius,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
962,5468,Xie Licinius,Transfer,Battle Brother,-1,0,132,Deployed to -1-0-132
962,5469,Kroeger Borges-Bound,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
962,5469,Kroeger Borges-Bound,Transfer,Battle Brother,-1,0,136,Deployed to -1-0-136
962,5470,Ohrmuzd Instant,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
962,5470,Ohrmuzd Instant,Transfer,Battle Brother,-1,0,141,Deployed to -1-0-141
962,5471,Yoshio Swords,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
962,5471,Yoshio Swords,Transfer,Battle Brother,-1,0,142,Deployed to -1-0-142
962,5472,Garret Jump,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
962,5472,Garret Jump,Transfer,Battle Brother,-1,0,143,Deployed to -1-0-143
962,5473,Iacton Dreygur,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
962,5473,Iacton Dreygur,Transfer,Battle Brother,-1,0,145,Deployed to -1-0-145
962,5474,Mo Partha,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
962,5474,Mo Partha,Transfer,Battle Brother,-1,0,146,Deployed to -1-0-146
962,5475,Wulfric Season,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
962,5475,Wulfric Season,Transfer,Battle Brother,-1,0,149,Deployed to -1-0-149
962,5476,Decimus Ghost,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
962,5476,Decimus Ghost,Transfer,Battle Brother,-1,0,150,Deployed to -1-0-150
962,5477,Silas Farad,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
962,5477,Silas Farad,Transfer,Battle Brother,-1,0,152,Deployed to -1-0-152
962,5478,Esen Flow,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
962,5478,Esen Flow,Transfer,Battle Brother,-1,0,159,Deployed to -1-0-159
962,1578,Xarl Zetta,Death,Bond-Keeper,-2,-2,-2,Killed in Action
962,2384,Bjorn Tryggvason,Death,Sergeant,-2,-2,-2,Killed in Action
962,3242,Geir Shale-Skin,Death,Sergeant,-2,-2,-2,Killed in Action
962,3341,Masaru Borges-Bound,Death,Battle Brother,-2,-2,-2,Killed in Action
962,3520,Orin Sky-Reaper,Death,Veteran Battle Brother,-2,-2,-2,Killed in Action
962,3527,Sigismund Gallus,Death,Bond-Keeper,-2,-2,-2,Killed in Action
962,4503,Antonas Wyrm-Slayer,Death,Battle Brother,-2,-2,-2,Killed in Action
962,5098,Osamu Vull,Death,Battle Brother,-2,-2,-2,Killed in Action
962,5166,Daren Abaddon,Death,Battle Brother,-2,-2,-2,Killed in Action
962,5173,Korbinian Mark,Death,Battle Brother,-2,-2,-2,Killed in Action
962,5291,Sabik Half-Hand,Death,Battle Brother,-2,-2,-2,Killed in Action
962,5495,Tian Alloy,Death,Neophyte,-2,-2,-2,Killed in Action
962,5498,Raldoron Relay,Death,Neophyte,-2,-2,-2,Killed in Action
962,5554,Octavius Holstein,Recruitment,Neophyte,-2,-2,-2,New Initiate
962,5554,Octavius Holstein,Transfer,Neophyte,10,1,9,Deployed to 10-1-9
962,5555,Decimus Route,Recruitment,Neophyte,-2,-2,-2,New Initiate
962,5555,Decimus Route,Transfer,Neophyte,10,2,3,Deployed to 10-2-3
962,5556,Jiang Albinus,Recruitment,Neophyte,-2,-2,-2,New Initiate
962,5556,Jiang Albinus,Transfer,Neophyte,10,2,7,Deployed to 10-2-7
962,5557,Katsuo Point,Recruitment,Neophyte,-2,-2,-2,New Initiate
962,5557,Katsuo Point,Transfer,Neophyte,10,2,8,Deployed to 10-2-8
962,5558,Elian Jago,Recruitment,Neophyte,-2,-2,-2,New Initiate
962,5558,Elian Jago,Transfer,Neophyte,10,3,1,Deployed to 10-3-1
962,5559,Nasir Blood-Mar,Recruitment,Neophyte,-2,-2,-2,New Initiate
962,5559,Nasir Blood-Mar,Transfer,Neophyte,10,3,5,Deployed to 10-3-5
962,5560,Hakim Nyx,Recruitment,Neophyte,-2,-2,-2,New Initiate
962,5560,Hakim Nyx,Transfer,Neophyte,10,3,6,Deployed to 10-3-6
962,5561,Oris Bishop-Bright,Recruitment,Neophyte,-2,-2,-2,New Initiate
962,5561,Oris Bishop-Bright,Transfer,Neophyte,10,4,3,Deployed to 10-4-3
962,5562,Walid Mersadie,Recruitment,Neophyte,-2,-2,-2,New Initiate
962,5562,Walid Mersadie,Transfer,Neophyte,10,5,3,Deployed to 10-5-3
962,5563,Xie Point,Recruitment,Neophyte,-2,-2,-2,New Initiate
962,5563,Xie Point,Transfer,Neophyte,10,5,5,Deployed to 10-5-5
962,5564,Paulus Baryon-Bash,Recruitment,Neophyte,-2,-2,-2,New Initiate
962,5564,Paulus Baryon-Bash,Transfer,Neophyte,10,6,1,Deployed to 10-6-1
962,5565,Osamu Darnath,Recruitment,Neophyte,-2,-2,-2,New Initiate
962,5565,Osamu Darnath,Transfer,Neophyte,10,6,5,Deployed to 10-6-5
962,5566,Berke Orda,Recruitment,Neophyte,-2,-2,-2,New Initiate
962,5566,Berke Orda,Transfer,Neophyte,10,7,2,Deployed to 10-7-2
962,5567,Adil Script,Recruitment,Neophyte,-2,-2,-2,New Initiate
962,5567,Adil Script,Transfer,Neophyte,10,7,3,Deployed to 10-7-3
962,5568,Drakan Kyril,Recruitment,Neophyte,-2,-2,-2,New Initiate
962,5568,Drakan Kyril,Transfer,Neophyte,10,7,9,Deployed to 10-7-9
962,5569,Uche Red-Axe,Recruitment,Neophyte,-2,-2,-2,New Initiate
962,5569,Uche Red-Axe,Transfer,Neophyte,10,8,2,Deployed to 10-8-2
962,5570,Torsten Nandan,Recruitment,Neophyte,-2,-2,-2,New Initiate
962,5570,Torsten Nandan,Transfer,Neophyte,10,8,5,Deployed to 10-8-5
962,5571,Hadran Moon,Recruitment,Neophyte,-2,-2,-2,New Initiate
962,5571,Hadran Moon,Transfer,Neophyte,10,8,6,Deployed to 10-8-6
962,5572,Mercutian Hollow,Recruitment,Neophyte,-2,-2,-2,New Initiate
962,5572,Mercutian Hollow,Transfer,Neophyte,10,8,9,Deployed to 10-8-9
962,5573,Aemilianus Euphrati,Recruitment,Neophyte,-2,-2,-2,New Initiate
962,5573,Aemilianus Euphrati,Transfer,Neophyte,10,9,4,Deployed to 10-9-4
962,5574,Leif Adamant-Spine,Recruitment,Neophyte,-2,-2,-2,New Initiate
962,5574,Leif Adamant-Spine,Transfer,Neophyte,10,9,7,Deployed to 10-9-7
962,5575,Meng Iron-Eye,Recruitment,Neophyte,-2,-2,-2,New Initiate
962,5575,Meng Iron-Eye,Transfer,Neophyte,10,9,8,Deployed to 10-9-8
962,3417,Azizi Kelvin,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
962,3417,Azizi Kelvin,Transfer,Battle Brother,-1,0,11,Deployed to -1-0-11
962,5224,Pupienus Pebble,Transfer,Battle Brother,5,1,4,Deployed to 5-1-4
962,5227,Huang Laser-Sight,Transfer,Battle Brother,6,1,6,Deployed to 6-1-6
962,5228,Lei Bolt-Slinger,Transfer,Battle Brother,7,1,2,Deployed to 7-1-2
962,3945,Oscar Sievert-Squire,Transfer,Battle Brother,5,2,1,Deployed to 5-2-1
962,3945,Oscar Sievert-Squire,Promotion,Bond-Keeper,5,2,1,Promoted to Bond-Keeper
962,5229,Ivar Aerosol-Aim,Transfer,Battle Brother,6,2,9,Deployed to 6-2-9
962,3946,Sabik Murne,Transfer,Battle Brother,1,6,5,Deployed to 1-6-5
962,3946,Sabik Murne,Promotion,Veteran Battle Brother,1,6,5,Promoted to Veteran Battle Brother
962,3951,Julius Hint,Transfer,Battle Brother,5,6,0,Deployed to 5-6-0
962,3951,Julius Hint,Promotion,Sergeant,5,6,0,Promoted to Sergeant
962,5230,Zhong Licinius,Transfer,Battle Brother,7,7,2,Deployed to 7-7-2
962,3952,Pertinax Street,Transfer,Battle Brother,1,8,1,Deployed to 1-8-1
962,3952,Pertinax Street,Promotion,Bond-Keeper,1,8,1,Promoted to Bond-Keeper
962,3957,Faraji Fusion-Core,Transfer,Battle Brother,8,8,0,Deployed to 8-8-0
962,3957,Faraji Fusion-Core,Promotion,Sergeant,8,8,0,Promoted to Sergeant
962,5231,Arghun Shield-Breaker,Transfer,Battle Brother,9,8,6,Deployed to 9-8-6
962,5232,Mosi Vile,Transfer,Battle Brother,9,8,7,Deployed to 9-8-7
962,5233,Kardan Hari,Transfer,Battle Brother,3,9,7,Deployed to 3-9-7
962,5235,Govinda Pit,Transfer,Battle Brother,4,9,3,Deployed to 4-9-3
962,5236,Huang Firmware,Transfer,Battle Brother,9,9,3,Deployed to 9-9-3
962,3965,Narik Blood,Transfer,Battle Brother,1,10,9,Deployed to 1-10-9
962,3965,Narik Blood,Promotion,Veteran Battle Brother,1,10,9,Promoted to Veteran Battle Brother
962,5237,Urbanus Gallow,Transfer,Battle Brother,2,10,7,Deployed to 2-10-7
963,5479,Geta Varius,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
963,5479,Geta Varius,Transfer,Battle Brother,-1,0,21,Deployed to -1-0-21
963,5480,Mimir Gravity-Well,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
963,5480,Mimir Gravity-Well,Transfer,Battle Brother,-1,0,42,Deployed to -1-0-42
963,5481,Rufus Moon,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
963,5481,Rufus Moon,Transfer,Battle Brother,-1,0,47,Deployed to -1-0-47
963,5482,Molon Rex,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
963,5482,Molon Rex,Transfer,Battle Brother,-1,0,50,Deployed to -1-0-50
963,5483,Hu Iron-Eye,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
963,5483,Hu Iron-Eye,Transfer,Battle Brother,-1,0,53,Deployed to -1-0-53
963,5484,Varek Maggard,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
963,5484,Varek Maggard,Transfer,Battle Brother,-1,0,57,Deployed to -1-0-57
963,5486,Enzi Zar,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
963,5486,Enzi Zar,Transfer,Battle Brother,-1,0,60,Deployed to -1-0-60
963,5487,Chandra Shift,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
963,5487,Chandra Shift,Transfer,Battle Brother,-1,0,61,Deployed to -1-0-61
963,5488,Rafiq Agrippa,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
963,5488,Rafiq Agrippa,Transfer,Battle Brother,-1,0,119,Deployed to -1-0-119
963,5489,Falco Talos,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
963,5489,Falco Talos,Transfer,Battle Brother,-1,0,120,Deployed to -1-0-120
963,5490,Sanakht Round,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
963,5490,Sanakht Round,Transfer,Battle Brother,-1,0,121,Deployed to -1-0-121
963,3161,Batu Temur,Death,Battle Brother,-2,-2,-2,Killed in Action
963,3347,Keisuke Grix,Death,Artificer Brother,-2,-2,-2,Killed in Action
963,3354,Tibalt Storage,Death,Bond-Keeper,-2,-2,-2,Killed in Action
963,3665,Sabik Zhor,Death,Bond-Keeper,-2,-2,-2,Killed in Action
963,3839,Uriah Skalla,Death,Sergeant,-2,-2,-2,Killed in Action
963,4190,Pollux Dreygur,Death,Battle Brother,-2,-2,-2,Killed in Action
963,4218,Pertinax Reactant-Ray,Death,Battle Brother,-2,-2,-2,Killed in Action
963,4298,Kjell Farad,Death,Battle Brother,-2,-2,-2,Killed in Action
963,4455,Kaito Molecule-Maul,Death,Battle Brother,-2,-2,-2,Killed in Action
963,4863,Leif Quiet,Death,Battle Brother,-2,-2,-2,Killed in Action
963,4884,Cassian Varuna,Death,Battle Brother,-2,-2,-2,Killed in Action
963,5123,Lazarus Block,Death,Battle Brother,-2,-2,-2,Killed in Action
963,5145,Ejei Castor,Death,Battle Brother,-2,-2,-2,Killed in Action
963,5492,Shiro Prytanis,Death,Neophyte,-2,-2,-2,Killed in Action
963,5493,Barban Hesperax,Death,Neophyte,-2,-2,-2,Killed in Action
963,5554,Octavius Holstein,Death,Neophyte,-2,-2,-2,Killed in Action
963,5559,Nasir Blood-Mar,Death,Neophyte,-2,-2,-2,Killed in Action
963,5576,Daiki Elurian,Recruitment,Neophyte,-2,-2,-2,New Initiate
963,5576,Daiki Elurian,Transfer,Neophyte,10,1,9,Deployed to 10-1-9
963,5577,Quillon Swords,Recruitment,Neophyte,-2,-2,-2,New Initiate
963,5577,Quillon Swords,Transfer,Neophyte,10,2,6,Deployed to 10-2-6
963,5578,Arrian Basalt-Base,Recruitment,Neophyte,-2,-2,-2,New Initiate
963,5578,Arrian Basalt-Base,Transfer,Neophyte,10,3,2,Deployed to 10-3-2
963,5579,Wyrm Grend,Recruitment,Neophyte,-2,-2,-2,New Initiate
963,5579,Wyrm Grend,Transfer,Neophyte,10,3,5,Deployed to 10-3-5
963,5580,Orentius Frost-Free,Recruitment,Neophyte,-2,-2,-2,New Initiate
963,5580,Orentius Frost-Free,Transfer,Neophyte,10,4,1,Deployed to 10-4-1
963,5581,Raziel Varl,Recruitment,Neophyte,-2,-2,-2,New Initiate
963,5581,Raziel Varl,Transfer,Neophyte,10,4,5,Deployed to 10-4-5
963,5582,Wekesa Vargard,Recruitment,Neophyte,-2,-2,-2,New Initiate
963,5582,Wekesa Vargard,Transfer,Neophyte,10,4,7,Deployed to 10-4-7
963,5583,Azizi Shelley-Shadow,Recruitment,Neophyte,-2,-2,-2,New Initiate
963,5583,Azizi Shelley-Shadow,Transfer,Neophyte,10,5,1,Deployed to 10-5-1
963,5584,Xia Nandan,Recruitment,Neophyte,-2,-2,-2,New Initiate
963,5584,Xia Nandan,Transfer,Neophyte,10,5,2,Deployed to 10-5-2
963,5585,Sverre Kelvin,Recruitment,Neophyte,-2,-2,-2,New Initiate
963,5585,Sverre Kelvin,Transfer,Neophyte,10,5,6,Deployed to 10-5-6
963,5586,Tolui T'kar,Recruitment,Neophyte,-2,-2,-2,New Initiate
963,5586,Tolui T'kar,Transfer,Neophyte,10,5,8,Deployed to 10-5-8
963,5587,Obadiah Torgaddon,Recruitment,Neophyte,-2,-2,-2,New Initiate
963,5587,Obadiah Torgaddon,Transfer,Neophyte,10,6,7,Deployed to 10-6-7
963,5588,Soren Rulfo-Rough,Recruitment,Neophyte,-2,-2,-2,New Initiate
963,5588,Soren Rulfo-Rough,Transfer,Neophyte,10,7,1,Deployed to 10-7-1
963,5589,Valerius Lane,Recruitment,Neophyte,-2,-2,-2,New Initiate
963,5589,Valerius Lane,Transfer,Neophyte,10,7,4,Deployed to 10-7-4
963,5590,Gallus Danath,Recruitment,Neophyte,-2,-2,-2,New Initiate
963,5590,Gallus Danath,Transfer,Neophyte,10,8,3,Deployed to 10-8-3
963,3286,Mercutian Weaver,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
963,3286,Mercutian Weaver,Transfer,Battle Brother,-1,0,160,Deployed to -1-0-160
963,3417,Azizi Kelvin,Transfer,Battle Brother,3,1,9,Deployed to 3-1-9
963,5240,Kofi Ash-Walker,Transfer,Battle Brother,6,1,2,Deployed to 6-1-2
963,5241,Elbeg Ohm-Oracle,Transfer,Battle Brother,9,1,4,Deployed to 9-1-4
963,5242,Talos Sakai,Transfer,Battle Brother,9,1,9,Deployed to 9-1-9
963,5243,Uskhal Haakon,Transfer,Battle Brother,8,2,9,Deployed to 8-2-9
963,5244,Idris Malix,Transfer,Battle Brother,3,3,8,Deployed to 3-3-8
963,5246,Azizi Peak,Transfer,Battle Brother,8,3,5,Deployed to 8-3-5
963,5247,Tetsuo Sureka,Transfer,Battle Brother,8,4,5,Deployed to 8-4-5
963,3967,Kenzo Fog,Transfer,Battle Brother,5,5,3,Deployed to 5-5-3
963,3967,Kenzo Fog,Promotion,Artificer Brother,5,5,3,Promoted to Artificer Brother
963,3969,Alastor Void,Transfer,Battle Brother,9,5,0,Deployed to 9-5-0
963,3969,Alastor Void,Promotion,Sergeant,9,5,0,Promoted to Sergeant
963,3977,Shang Rone,Transfer,Battle Brother,2,6,1,Deployed to 2-6-1
963,3977,Shang Rone,Promotion,Bond-Keeper,2,6,1,Promoted to Bond-Keeper
963,5251,Soren Varl,Transfer,Battle Brother,3,6,2,Deployed to 3-6-2
963,3978,Raiden Broad-Shoulder,Transfer,Battle Brother,5,6,2,Deployed to 5-6-2
963,3978,Raiden Broad-Shoulder,Promotion,Artificer Brother,5,6,2,Promoted to Artificer Brother
963,5253,Adil Firmware,Transfer,Battle Brother,3,7,5,Deployed to 3-7-5
963,5254,Orpheus Shadow,Transfer,Battle Brother,6,7,3,Deployed to 6-7-3
963,3979,Ren Shelley-Shadow,Transfer,Battle Brother,7,8,1,Deployed to 7-8-1
963,3979,Ren Shelley-Shadow,Promotion,Bond-Keeper,7,8,1,Promoted to Bond-Keeper
964,5491,Ding Maggard,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
964,5491,Ding Maggard,Transfer,Battle Brother,-1,0,11,Deployed to -1-0-11
964,5494,Yuan Sigillite,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
964,5494,Yuan Sigillite,Transfer,Battle Brother,-1,0,49,Deployed to -1-0-49
964,5496,Latif Frost-Free,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
964,5496,Latif Frost-Free,Transfer,Battle Brother,-1,0,88,Deployed to -1-0-88
964,5497,Bars Vasa,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
964,5497,Bars Vasa,Transfer,Battle Brother,-1,0,91,Deployed to -1-0-91
964,5499,Soltarn Hint,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
964,5499,Soltarn Hint,Transfer,Battle Brother,-1,0,123,Deployed to -1-0-123
964,5500,Daraisung Chlorus,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
964,5500,Daraisung Chlorus,Transfer,Battle Brother,-1,0,124,Deployed to -1-0-124
964,5501,Gada Taishi,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
964,5501,Gada Taishi,Transfer,Battle Brother,-1,0,125,Deployed to -1-0-125
964,5502,Tiber Titan-Skull,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
964,5502,Tiber Titan-Skull,Transfer,Battle Brother,-1,0,131,Deployed to -1-0-131
964,5503,Che Star,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
964,5503,Che Star,Transfer,Battle Brother,-1,0,154,Deployed to -1-0-154
964,3266,Subotai Watt,Death,Veteran Battle Brother,-2,-2,-2,Killed in Action
964,4187,Koji Perpetual,Death,Battle Brother,-2,-2,-2,Killed in Action
964,5153,Uskhal Sigillite,Death,Battle Brother,-2,-2,-2,Killed in Action
964,5177,Kalus Sun,Death,Battle Brother,-2,-2,-2,Killed in Action
964,5475,Wulfric Season,Death,Battle Brother,-2,-2,-2,Killed in Action
964,5503,Che Star,Death,Battle Brother,-2,-2,-2,Killed in Action
964,5546,Dagur Trickster,Death,Neophyte,-2,-2,-2,Killed in Action
964,5577,Quillon Swords,Death,Neophyte,-2,-2,-2,Killed in Action
964,5585,Sverre Kelvin,Death,Neophyte,-2,-2,-2,Killed in Action
964,5591,Duma Rime,Recruitment,Neophyte,-2,-2,-2,New Initiate
964,5591,Duma Rime,Transfer,Neophyte,10,2,4,Deployed to 10-2-4
964,5592,Agubar Milton-Master,Recruitment,Neophyte,-2,-2,-2,New Initiate
964,5592,Agubar Milton-Master,Transfer,Neophyte,10,2,6,Deployed to 10-2-6
964,5593,Drakan Hardrada,Recruitment,Neophyte,-2,-2,-2,New Initiate
964,5593,Drakan Hardrada,Transfer,Neophyte,10,2,9,Deployed to 10-2-9
964,5594,Fu Krall,Recruitment,Neophyte,-2,-2,-2,New Initiate
964,5594,Fu Krall,Transfer,Neophyte,10,4,2,Deployed to 10-4-2
964,5595,Barachiel Ra,Recruitment,Neophyte,-2,-2,-2,New Initiate
964,5595,Barachiel Ra,Transfer,Neophyte,10,5,6,Deployed to 10-5-6
964,5596,Leke Zero,Recruitment,Neophyte,-2,-2,-2,New Initiate
964,5596,Leke Zero,Transfer,Neophyte,10,6,8,Deployed to 10-6-8
964,5597,Wulfgar Grime,Recruitment,Neophyte,-2,-2,-2,New Initiate
964,5597,Wulfgar Grime,Transfer,Neophyte,10,7,5,Deployed to 10-7-5
964,5598,Tacitus Photon-Flash,Recruitment,Neophyte,-2,-2,-2,New Initiate
964,5598,Tacitus Photon-Flash,Transfer,Neophyte,10,8,7,Deployed to 10-8-7
964,5599,Obadiah Persson,Recruitment,Neophyte,-2,-2,-2,New Initiate
964,5599,Obadiah Persson,Transfer,Neophyte,10,9,1,Deployed to 10-9-1
964,5600,Sergius Tensor-Touch,Recruitment,Neophyte,-2,-2,-2,New Initiate
964,5600,Sergius Tensor-Touch,Transfer,Neophyte,10,9,9,Deployed to 10-9-9
964,5601,Geir Valerius,Recruitment,Neophyte,-2,-2,-2,New Initiate
964,5601,Geir Valerius,Transfer,Neophyte,10,10,4,Deployed to 10-10-4
964,5602,Tolui Memory,Recruitment,Neophyte,-2,-2,-2,New Initiate
964,5602,Tolui Memory,Transfer,Neophyte,10,10,6,Deployed to 10-10-6
964,3984,Zephyrin Blood-Eye,Transfer,Battle Brother,0,3,4,Deployed to 0-3-4
964,3984,Zephyrin Blood-Eye,Promotion,Veteran Battle Brother,0,3,4,Promoted to Veteran Battle Brother
964,3286,Mercutian Weaver,Transfer,Battle Brother,3,2,3,Deployed to 3-2-3
964,5258,Ulfric Stross,Transfer,Battle Brother,9,2,8,Deployed to 9-2-8
964,5259,Gun Felix,Transfer,Battle Brother,2,3,2,Deployed to 2-3-2
964,5260,Aemilianus Quake,Transfer,Battle Brother,2,3,3,Deployed to 2-3-3
964,5261,Eystein Lucius,Transfer,Battle Brother,2,3,6,Deployed to 2-3-6
964,5263,Vaman Circuit,Transfer,Battle Brother,5,3,6,Deployed to 5-3-6
964,5264,Olaf Hub,Transfer,Battle Brother,2,5,7,Deployed to 2-5-7
964,5266,Chen Joule,Transfer,Battle Brother,4,10,4,Deployed to 4-10-4
965,5504,Jengo Matrix-Mind,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
965,5504,Jengo Matrix-Mind,Transfer,Battle Brother,-1,0,30,Deployed to -1-0-30
965,5505,Cassian Clock,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
965,5505,Cassian Clock,Transfer,Battle Brother,-1,0,34,Deployed to -1-0-34
965,5507,Orentius Iron-Bound,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
965,5507,Orentius Iron-Bound,Transfer,Battle Brother,-1,0,39,Deployed to -1-0-39
